,datadate,feature,value score,feature description,feature definition,month
172,2018-06-01,cash_conversion,0.00023999999999999976,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2018-06
173,2018-07-01,cash_conversion,0.0015919999999999999,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2018-07
174,2018-08-01,cash_conversion,0.0011519999999999992,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2018-08
175,2018-09-01,cash_conversion,-0.001492000000000001,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2018-09
176,2018-10-01,cash_conversion,-5.200000000000016e-05,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2018-10
177,2018-11-01,cash_conversion,-0.0022280000000000012,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2018-11
178,2018-12-01,cash_conversion,0.0024760000000000003,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2018-12
179,2019-01-01,cash_conversion,0.0019239999999999997,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2019-01
180,2019-02-01,cash_conversion,0.0005199999999999989,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2019-02
181,2019-03-01,cash_conversion,0.001708000000000001,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2019-03
182,2019-04-01,cash_conversion,-0.0035960000000000007,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2019-04
183,2019-05-01,cash_conversion,-0.0021400000000000004,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2019-05
184,2019-06-01,cash_conversion,2.000000000000002e-05,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2019-06
185,2019-07-01,cash_conversion,-0.003568,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2019-07
186,2019-08-01,cash_conversion,0.001584,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2019-08
187,2019-09-01,cash_conversion,-0.00072,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2019-09
188,2019-10-01,cash_conversion,-0.00024399999999999967,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2019-10
189,2019-11-01,cash_conversion,0.0006240000000000005,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2019-11
190,2019-12-01,cash_conversion,0.00019200000000000074,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2019-12
191,2020-01-01,cash_conversion,-0.001888,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2020-01
192,2020-02-01,cash_conversion,8.000000000000867e-06,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2020-02
193,2020-03-01,cash_conversion,0.00566,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2020-03
194,2020-04-01,cash_conversion,0.0009360000000000002,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2020-04
195,2020-05-01,cash_conversion,0.0,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2020-05
196,2020-06-01,cash_conversion,0.0,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2020-06
197,2020-07-01,cash_conversion,0.0005719999999999998,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2020-07
198,2020-08-01,cash_conversion,-0.0023520000000000004,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2020-08
199,2020-09-01,cash_conversion,0.0,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2020-09
200,2020-10-01,cash_conversion,-0.00021999999999999968,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2020-10
201,2020-11-01,cash_conversion,-0.0046240000000000005,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2020-11
202,2020-12-01,cash_conversion,0.0015760000000000001,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2020-12
203,2021-01-01,cash_conversion,-0.0024239999999999995,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2021-01
204,2021-02-01,cash_conversion,-0.001164,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2021-02
205,2021-03-01,cash_conversion,0.0008919999999999998,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2021-03
206,2021-04-01,cash_conversion,-0.00011200000000000038,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2021-04
207,2021-05-01,cash_conversion,-0.0006720000000000003,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2021-05
208,2021-06-01,cash_conversion,-0.00042399999999999984,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2021-06
209,2021-07-01,cash_conversion,0.00014800000000000016,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2021-07
210,2021-08-01,cash_conversion,-0.0008359999999999996,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2021-08
211,2021-09-01,cash_conversion,-0.0015480000000000005,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2021-09
212,2021-10-01,cash_conversion,-8.80000000000003e-05,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2021-10
213,2021-11-01,cash_conversion,-0.001048,Cash Conversion Cycle,Inventories per daily COGS plus Account Receivables per daily Sales minus Account Payables per daily COGS,2021-11
214,2004-02-01,gpm,-0.004300000000000002,Gross Profit Margin,Gross Profit as a fraction of Sales,2004-02
215,2004-03-01,gpm,-0.004555999999999999,Gross Profit Margin,Gross Profit as a fraction of Sales,2004-03
216,2004-04-01,gpm,0.0,Gross Profit Margin,Gross Profit as a fraction of Sales,2004-04
217,2004-05-01,gpm,-0.0026279999999999997,Gross Profit Margin,Gross Profit as a fraction of Sales,2004-05
218,2004-06-01,gpm,-0.007016,Gross Profit Margin,Gross Profit as a fraction of Sales,2004-06
219,2004-07-01,gpm,0.000948,Gross Profit Margin,Gross Profit as a fraction of Sales,2004-07
220,2004-08-01,gpm,-0.005156,Gross Profit Margin,Gross Profit as a fraction of Sales,2004-08
221,2004-09-01,gpm,0.002280000000000001,Gross Profit Margin,Gross Profit as a fraction of Sales,2004-09
222,2004-10-01,gpm,0.0004999999999999999,Gross Profit Margin,Gross Profit as a fraction of Sales,2004-10
223,2004-11-01,gpm,-0.002232,Gross Profit Margin,Gross Profit as a fraction of Sales,2004-11
224,2004-12-01,gpm,-0.004976,Gross Profit Margin,Gross Profit as a fraction of Sales,2004-12
225,2005-01-01,gpm,-0.00017199999999999982,Gross Profit Margin,Gross Profit as a fraction of Sales,2005-01
226,2005-02-01,gpm,-0.005756,Gross Profit Margin,Gross Profit as a fraction of Sales,2005-02
227,2005-03-01,gpm,0.00044000000000000007,Gross Profit Margin,Gross Profit as a fraction of Sales,2005-03
228,2005-04-01,gpm,0.0006880000000000007,Gross Profit Margin,Gross Profit as a fraction of Sales,2005-04
229,2005-05-01,gpm,-0.0009600000000000009,Gross Profit Margin,Gross Profit as a fraction of Sales,2005-05
230,2005-06-01,gpm,0.0002880000000000008,Gross Profit Margin,Gross Profit as a fraction of Sales,2005-06
231,2005-07-01,gpm,-0.0043159999999999995,Gross Profit Margin,Gross Profit as a fraction of Sales,2005-07
232,2005-08-01,gpm,-0.007672000000000001,Gross Profit Margin,Gross Profit as a fraction of Sales,2005-08
233,2005-09-01,gpm,-0.0011079999999999996,Gross Profit Margin,Gross Profit as a fraction of Sales,2005-09
234,2005-10-01,gpm,-0.0008800000000000008,Gross Profit Margin,Gross Profit as a fraction of Sales,2005-10
235,2005-11-01,gpm,-0.003879999999999999,Gross Profit Margin,Gross Profit as a fraction of Sales,2005-11
236,2005-12-01,gpm,0.0011960000000000009,Gross Profit Margin,Gross Profit as a fraction of Sales,2005-12
237,2006-01-01,gpm,0.0017359999999999988,Gross Profit Margin,Gross Profit as a fraction of Sales,2006-01
238,2006-02-01,gpm,0.007279999999999999,Gross Profit Margin,Gross Profit as a fraction of Sales,2006-02
239,2006-03-01,gpm,0.003580000000000001,Gross Profit Margin,Gross Profit as a fraction of Sales,2006-03
240,2006-04-01,gpm,0.003996000000000002,Gross Profit Margin,Gross Profit as a fraction of Sales,2006-04
241,2006-05-01,gpm,0.0022119999999999996,Gross Profit Margin,Gross Profit as a fraction of Sales,2006-05
242,2006-06-01,gpm,0.0019679999999999997,Gross Profit Margin,Gross Profit as a fraction of Sales,2006-06
243,2006-07-01,gpm,0.0004959999999999995,Gross Profit Margin,Gross Profit as a fraction of Sales,2006-07
244,2006-08-01,gpm,-0.0019320000000000012,Gross Profit Margin,Gross Profit as a fraction of Sales,2006-08
245,2006-09-01,gpm,-0.00010400000000000009,Gross Profit Margin,Gross Profit as a fraction of Sales,2006-09
246,2006-10-01,gpm,-0.0008879999999999995,Gross Profit Margin,Gross Profit as a fraction of Sales,2006-10
247,2006-11-01,gpm,-0.0005480000000000004,Gross Profit Margin,Gross Profit as a fraction of Sales,2006-11
248,2006-12-01,gpm,-0.00044799999999999967,Gross Profit Margin,Gross Profit as a fraction of Sales,2006-12
249,2007-01-01,gpm,0.0011480000000000006,Gross Profit Margin,Gross Profit as a fraction of Sales,2007-01
250,2007-02-01,gpm,0.0014040000000000003,Gross Profit Margin,Gross Profit as a fraction of Sales,2007-02
251,2007-03-01,gpm,0.0011240000000000009,Gross Profit Margin,Gross Profit as a fraction of Sales,2007-03
252,2007-04-01,gpm,0.0017279999999999997,Gross Profit Margin,Gross Profit as a fraction of Sales,2007-04
253,2007-05-01,gpm,-0.002304000000000001,Gross Profit Margin,Gross Profit as a fraction of Sales,2007-05
254,2007-06-01,gpm,0.002204,Gross Profit Margin,Gross Profit as a fraction of Sales,2007-06
255,2007-07-01,gpm,0.0007119999999999997,Gross Profit Margin,Gross Profit as a fraction of Sales,2007-07
256,2007-08-01,gpm,-0.0011440000000000005,Gross Profit Margin,Gross Profit as a fraction of Sales,2007-08
257,2007-09-01,gpm,0.006604,Gross Profit Margin,Gross Profit as a fraction of Sales,2007-09
258,2007-10-01,gpm,-0.0027520000000000005,Gross Profit Margin,Gross Profit as a fraction of Sales,2007-10
259,2007-11-01,gpm,-0.0013880000000000008,Gross Profit Margin,Gross Profit as a fraction of Sales,2007-11
260,2007-12-01,gpm,0.000768,Gross Profit Margin,Gross Profit as a fraction of Sales,2007-12
261,2008-01-01,gpm,-0.003304,Gross Profit Margin,Gross Profit as a fraction of Sales,2008-01
262,2008-02-01,gpm,0.0008399999999999997,Gross Profit Margin,Gross Profit as a fraction of Sales,2008-02
